Employee ID,First Name,Last Name,Gender,Country,City,Hire Date,Department,Job Title,Education Level,Performance Rating,Overtime,Salary,Birth Date,Termination Date,Adjusted Salary
EMP-15496,Joshua,Montague,Male,Italy,Florence,2022-03-25,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,No,53218,1990-03-07,2024-08-12,53218
EMP-15497,Jason,King,Female,Spain,Seville,2019-06-06,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Good,No,41334,1994-10-07,,42160
EMP-15498,Richard,Fletcher,Male,UK,Edinburgh,2015-05-05,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,70735,1972-01-20,,76393
EMP-15499,Amanda,Abercrombie,Male,Italy,Florence,2021-05-22,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Needs Improvement,No,43490,1999-07-22,,43490
EMP-15500,Bonnie,Cresswell,Male,UK,Edinburgh,2016-07-19,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,43493,1996-06-14,,43493
EMP-15501,Jerry,Runcorn,Female,Spain,Barcelona,2017-02-26,Auror Office,Investigator,Advanced Magic Studies,Good,No,58883,1978-02-05,,64771
EMP-15502,Daniel,Abbott,Male,Italy,Milan,2024-01-29,Auror Office,Auror,Advanced Magic Studies,Good,No,63325,1998-09-08,,66491
EMP-15503,Regina,Rookwood,Male,France,Lyon,2023-02-26,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Satisfactory,No,50279,1994-11-22,,50279
EMP-15504,Brian,Greengrass,Male,Germany,Munich,2024-11-17,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,56540,1989-07-04,,56540
EMP-15505,Nancy,Jordan,Female,Italy,Milan,2018-01-22,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Needs Improvement,No,78384,1986-06-07,,83870
EMP-15506,Rebecca,Creevey,Male,Italy,Rome,2017-02-24,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,Yes,43529,1986-04-07,,43529
EMP-15507,Nicole,Ravenclaw,Male,France,Paris,2023-08-26,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,77612,1992-03-07,,81492
EMP-15508,Andrea,Pettigrew,Female,Italy,Rome,2019-02-09,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,No,66454,1987-06-25,,71105
EMP-15509,Amanda,Nott,Female,Italy,Rome,2020-10-08,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,Yes,55050,1998-08-30,,56151
EMP-15510,Martin,Filch,Female,Spain,Seville,2019-06-02,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Needs Improvement,No,42242,1993-11-17,,43086
EMP-15511,Bradley,Cresswell,Male,Germany,Hamburg,2017-04-26,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Excellent,Yes,71345,1973-06-01,,77052
EMP-15512,Mary,Brown,Female,Italy,Milan,2023-05-06,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,No,56239,2002-10-31,,57363
EMP-15513,Holly,Ackerley,Male,Germany,Munich,2017-05-18,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,39415,1991-02-24,,39415
EMP-15514,Dylan,Selwyn,Female,Germany,Munich,2016-07-09,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,Yes,30910,1995-05-09,,31528
EMP-15515,Robert,Pritchard,Female,France,Lyon,2022-07-11,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,No,35181,1993-10-04,,35884
EMP-15516,Joan,Bagman,Female,Italy,Rome,2024-04-20,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,Yes,33881,1995-09-08,,34558
EMP-15517,Franklin,Selwyn,Female,Italy,Florence,2020-06-22,Magical Creature Department,Beast Handler,Magical Creatures Training,Needs Improvement,No,48843,1996-03-07,,49819
EMP-15518,Matthew,Kettleburn,Female,UK,Edinburgh,2019-09-13,Auror Office,Auror,Advanced Magic Studies,Good,Yes,61777,1994-02-20,,66101
EMP-15519,Alexander,Chambers,Female,Germany,Berlin,2015-07-25,Auror Office,Auror,Advanced Magic Studies,Satisfactory,Yes,65533,1988-08-11,,70120
EMP-15520,Elizabeth,Weasley,Male,Italy,Rome,2015-06-19,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,56102,1993-09-04,,56102
EMP-15521,Lisa,Pritchard,Male,Germany,Berlin,2015-05-31,Auror Office,Investigator,Advanced Magic Studies,Good,No,59800,1990-02-12,,62790
EMP-15522,Marcus,Kirke,Male,Spain,Madrid,2015-07-08,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Needs Improvement,No,46207,1981-12-17,,46207
EMP-15523,Christopher,Diggory,Female,Spain,Barcelona,2024-12-19,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,41902,1996-05-13,,42740
EMP-15524,Stephanie,Grubbly-Plank,Female,France,Paris,2018-03-29,Auror Office,Auror,Advanced Magic Studies,Good,Yes,67723,1986-06-12,,72463
EMP-15525,Kristen,Kirke,Male,Germany,Munich,2016-09-02,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,Yes,37465,1994-02-27,,37465
EMP-15526,Nathan,Lockhart,Female,Spain,Seville,2024-03-03,Auror Office,Auror,Advanced Magic Studies,Excellent,Yes,50084,1995-03-19,,53589
EMP-15527,Vanessa,Hornby,Female,France,Marseille,2015-06-10,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Needs Improvement,No,33457,1988-01-03,,34126
EMP-15528,Emily,Wilkes,Male,Spain,Barcelona,2020-04-27,Magical Creature Department,Beast Handler,Magical Creatures Training,Excellent,No,51774,1993-03-30,,51774
EMP-15529,Karen,Diggory,Male,Germany,Munich,2023-07-29,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,72643,1983-06-21,,78454
EMP-15530,Christopher,Meadowes,Female,France,Marseille,2019-06-09,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,71994,1974-11-21,,79193
EMP-15531,Elizabeth,Thicknesse,Female,Spain,Barcelona,2017-07-08,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Good,No,43163,1992-10-02,,44026
EMP-15532,Justin,Auror,Male,France,Lyon,2024-03-09,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,Yes,45835,1995-06-10,,45835
EMP-15533,Chase,Coote,Female,UK,London,2023-11-19,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,47941,2001-12-21,,48899
EMP-15534,Walter,Bulstrode,Female,Germany,Munich,2017-12-27,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,Yes,73758,1977-11-08,,81133
EMP-15535,Nicolas,Goldstein,Male,France,Paris,2015-09-21,Auror Office,Auror,Advanced Magic Studies,Good,Yes,54166,1981-02-02,,56874
EMP-15536,Ryan,Moon,Male,Germany,Munich,2015-09-08,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,No,51148,1987-12-21,,51148
EMP-15537,Carol,Ackerley,Male,Germany,Berlin,2015-06-13,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,62090,1966-12-25,,67057
EMP-15538,Nina,Capper,Female,Spain,Seville,2015-01-18,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,57000,1983-12-19,,58140
EMP-15539,Dana,Hooch,Female,UK,London,2021-06-06,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,Yes,38035,1997-04-28,,38795
EMP-15540,Jennifer,Chambers,Female,Italy,Milan,2016-07-05,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,62339,1978-11-04,,68572
EMP-15541,Edward,Weasley-Potter,Female,Germany,Hamburg,2019-09-06,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,No,49873,1993-09-20,,50870
EMP-15542,Joe,Thruston,Male,Italy,Florence,2021-06-05,Magical Creature Department,Beast Handler,Magical Creatures Training,Needs Improvement,No,61596,1985-08-20,,61596
EMP-15543,William,Wenlock,Male,France,Lyon,2017-07-16,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,72178,1976-09-27,,77952
EMP-15544,Donna,Peakes,Female,Italy,Milan,2020-06-21,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,Yes,42099,1991-10-13,,42940
EMP-15545,Lorraine,Boot,Male,Germany,Munich,2021-03-25,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Excellent,No,63809,1986-10-24,,63809
EMP-15546,Jessica,Filch,Female,UK,London,2024-10-24,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,Yes,43453,1996-03-22,,44322
EMP-15547,Colleen,Pettigrew,Male,France,Paris,2024-05-26,Auror Office,Investigator,Advanced Magic Studies,Satisfactory,No,56869,1996-07-30,2024-11-23,59712
EMP-15548,Jared,Fawley,Female,UK,Edinburgh,2015-11-26,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Needs Improvement,No,33129,1992-11-03,,33791
EMP-15549,Christine,Grindelwald,Female,UK,Edinburgh,2021-12-23,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,Yes,49360,1996-01-01,2024-06-04,50347
EMP-15550,Jack,Thruston,Female,Italy,Milan,2015-04-16,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,46191,1993-03-16,,47114
EMP-15551,Laurie,Lockhart,Male,Germany,Hamburg,2016-02-05,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,Yes,30528,1987-02-24,2018-11-13,30528
EMP-15552,Johnny,Montague,Male,France,Lyon,2017-01-30,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,Yes,33206,1993-10-06,,33206
EMP-15553,Pamela,MacDougal,Female,France,Paris,2023-12-29,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,No,33401,1996-02-16,,34069
EMP-15554,Adam,Jones,Female,UK,Edinburgh,2024-01-02,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,58598,2001-08-03,,59769
EMP-15555,Amy,Chang,Male,Italy,Rome,2019-05-27,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Satisfactory,No,63323,1980-06-20,,65222
EMP-15556,Nicole,Malfoy,Male,Spain,Seville,2023-01-22,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,No,40717,1996-07-24,,40717
EMP-15557,James,Abercrombie,Male,Spain,Barcelona,2019-03-28,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,31282,1998-01-11,,31282
EMP-15558,Deborah,Pettigrew,Male,Spain,Seville,2018-03-12,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Excellent,No,64880,1991-03-14,,64880
EMP-15559,John,McLaggen,Male,UK,London,2021-10-19,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,43403,1996-05-17,,43403
EMP-15560,Heather,Dearborn,Female,Germany,Berlin,2016-02-12,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,30143,1988-07-17,,30745
EMP-15561,Ashley,Binns,Female,France,Lyon,2020-01-09,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,Yes,44844,1992-12-12,2024-12-13,45740
EMP-15562,Kenneth,Rookwood,Male,Italy,Milan,2020-03-25,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,61537,1994-02-15,,61537
EMP-15563,Natasha,Bagman,Male,UK,Edinburgh,2015-05-09,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,Yes,38836,1989-07-02,,38836
EMP-15564,Jennifer,Quirrell,Female,France,Marseille,2017-03-21,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,47760,1989-10-10,,48715
EMP-15565,Jason,Baddock,Female,UK,Bristol,2023-12-27,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Excellent,Yes,42561,1996-05-04,,43412
EMP-15566,Johnathan,Lestrange,Male,Spain,Seville,2020-04-07,Auror Office,Investigator,Advanced Magic Studies,Good,No,54715,1993-07-14,,57450
EMP-15567,Billy,Johnson,Female,Spain,Barcelona,2022-11-10,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,59982,2002-09-28,,61181
EMP-15568,Sonia,Trelawney,Female,France,Lyon,2021-08-21,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,78591,1981-08-05,,86450
EMP-15569,Sophia,Weasley,Female,Spain,Seville,2021-08-19,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,Yes,36951,1994-04-26,2023-08-19,37690
EMP-15570,Kelly,Thruston,Male,Spain,Madrid,2021-05-10,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,58816,1999-04-08,,58816
EMP-15571,Richard,King,Female,Germany,Berlin,2015-09-20,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Good,No,49562,1983-12-01,,50553
EMP-15572,Matthew,Rookwood,Male,France,Lyon,2018-11-24,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,48937,1996-03-09,2022-07-12,48937
EMP-15573,James,Scamander,Female,France,Marseille,2018-03-07,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,69935,1978-03-18,,76928
EMP-15574,Christopher,Coote,Male,France,Lyon,2015-05-25,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,No,59651,1991-10-17,,59651
EMP-15575,Robert,Moon,Female,Italy,Florence,2021-06-02,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,54058,1991-12-01,,55139
EMP-15576,William,Madley,Male,UK,Bristol,2019-10-05,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,Yes,74172,1979-09-06,,80105
EMP-15577,Kelsey,Bulstrode,Female,Spain,Madrid,2024-01-09,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,72588,1991-03-31,2024-07-11,77669
EMP-15578,John,Kettleburn,Male,France,Lyon,2016-11-08,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,Yes,75336,1979-06-03,,81362
EMP-15579,Gregory,Travers,Male,UK,Edinburgh,2023-07-10,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,No,42451,1997-05-15,,42451
EMP-15580,Jessica,Fitzwilliam,Male,Italy,Rome,2019-09-08,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Good,No,47839,1990-05-08,,47839
EMP-15581,Chelsea,Frobisher,Male,France,Lyon,2017-04-14,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Excellent,Yes,56324,1988-02-28,,56324
EMP-15582,Haley,Jordan,Female,Germany,Munich,2016-01-18,Auror Office,Auror,Advanced Magic Studies,Good,No,57868,1987-07-15,,61918
EMP-15583,Gloria,Travers,Male,UK,London,2015-08-22,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,48238,1985-08-04,,48238
EMP-15584,John,Thomas,Male,France,Paris,2015-12-24,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,34762,1990-12-15,,34762
EMP-15585,Tara,Thicknesse,Female,UK,London,2018-09-05,Auror Office,Auror,Advanced Magic Studies,Good,No,56955,1982-04-05,,62650
EMP-15586,Maria,Jugson,Female,Germany,Berlin,2021-01-15,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,No,43850,1989-05-15,,44727
EMP-15587,Nicole,Parkinson,Female,Germany,Berlin,2019-05-21,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,51788,1990-02-17,,52823
EMP-15588,Jessica,Gryffindor,Female,Germany,Hamburg,2017-01-29,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,64445,1980-07-17,,70889
EMP-15589,Christopher,Runcorn,Male,Italy,Milan,2017-05-28,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Needs Improvement,No,40032,1989-02-28,,40032
EMP-15590,Steven,Smith,Female,Italy,Rome,2022-09-26,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Needs Improvement,No,40507,2001-09-15,,41317
EMP-15591,Brandon,Filch,Female,Germany,Munich,2017-02-08,Auror Office,Investigator,Advanced Magic Studies,Excellent,No,59451,1986-05-24,,63612
EMP-15592,Brittney,Weasley-Potter,Male,UK,London,2018-05-19,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,Yes,45273,1981-08-12,,46631
EMP-15593,Jay,Dumbledore,Male,Germany,Berlin,2018-05-15,Auror Office,Investigator,Advanced Magic Studies,Good,No,58825,1986-10-10,,61766
EMP-15594,Yvonne,Brown,Male,UK,London,2021-11-21,Magical Creature Department,Beast Handler,Magical Creatures Training,Satisfactory,No,58546,1992-11-27,,58546
EMP-15595,Melissa,Cadwallader,Female,Italy,Florence,2015-09-01,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Needs Improvement,No,49335,1987-08-10,,50321
EMP-15596,Samantha,Nott,Female,UK,London,2016-04-22,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,Yes,46092,1982-10-04,,47013
EMP-15597,Suzanne,Jones,Male,France,Paris,2023-08-04,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,Yes,78380,1990-07-10,2024-11-20,82299
EMP-15598,Steven,Crouch,Female,Germany,Hamburg,2021-08-16,Magical Creature Department,Dragon Tamer,Magical Creatures Training,Good,Yes,60858,1979-11-24,,63900
EMP-15599,Kimberly,Lockhart,Male,Italy,Florence,2023-07-09,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,Yes,35049,2000-06-19,,35049
EMP-15600,Alex,Lupin,Male,Italy,Florence,2023-12-03,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Satisfactory,No,50691,1989-02-01,,50691
EMP-15601,Lori,McGonagall,Male,UK,Bristol,2018-02-22,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,35134,1991-09-18,,35134
EMP-15602,Daniel,Binns,Female,Spain,Seville,2015-07-02,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Excellent,No,46225,1990-06-29,,47149
EMP-15603,Andrea,Krum,Female,France,Lyon,2022-01-22,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Satisfactory,No,41418,1988-12-27,,42246
EMP-15604,John,Peverell,Female,France,Marseille,2023-11-30,Auror Office,Auror,Advanced Magic Studies,Good,No,51614,1984-02-29,,56775
EMP-15605,Thomas,Peverell,Male,Spain,Seville,2021-06-02,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Excellent,No,41505,1997-02-12,,41505
EMP-15606,Jessica,Goldstein,Female,Spain,Madrid,2023-06-18,Magical Creature Department,Beast Handler,Magical Creatures Training,Good,No,51455,1992-06-19,,52484
EMP-15607,Sabrina,Yaxley,Female,Spain,Seville,2017-01-13,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,31107,1994-02-14,,31729
EMP-15608,Micheal,Grubbly-Plank,Male,Italy,Milan,2018-08-20,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,74998,1981-12-30,,80997
EMP-15609,Norma,Rivers,Male,Italy,Milan,2020-11-18,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,78066,1975-06-22,,84311
EMP-15610,Cassandra,Black,Female,Italy,Rome,2016-04-18,Magical Law Enforcement,Regulations Officer,Basic Wizardry,Satisfactory,No,52347,1986-08-12,,53393
EMP-15611,Alicia,Thicknesse,Male,UK,Bristol,2017-02-04,Auror Office,Auror,Advanced Magic Studies,Good,No,68254,1991-12-09,,71666
EMP-15612,Daniel,Granger,Male,UK,Bristol,2024-10-13,Auror Office,Auror,Advanced Magic Studies,Good,No,69338,1989-09-09,,72804
EMP-15613,Jesse,Jones,Male,UK,London,2019-12-21,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,69488,1977-09-08,,75047
EMP-15614,Matthew,Potter,Female,Italy,Milan,2024-01-06,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,44628,2002-02-26,,45520
EMP-15615,Donald,Rivers,Female,France,Marseille,2015-06-13,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,45597,1990-06-13,,46508
EMP-15616,Lisa,Ollivander,Female,UK,Edinburgh,2021-12-05,Auror Office,Auror,Advanced Magic Studies,Excellent,No,67042,1985-04-07,2023-02-23,73746
EMP-15617,Catherine,Krum,Male,Spain,Seville,2017-09-06,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Good,No,73384,1975-01-19,,79254
EMP-15618,Charles,Umbridge,Female,France,Lyon,2023-08-10,Auror Office,Investigator,Advanced Magic Studies,Excellent,No,64019,1986-02-23,,70420
EMP-15619,Matthew,Twycross,Female,France,Paris,2022-09-05,Magical Law Enforcement,Hit Wizard,Intermediate Wizardry,Good,No,49642,1992-05-18,,50634
EMP-15620,Christopher,Fitzwilliam,Female,France,Marseille,2022-02-12,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,41775,1993-06-10,,42610
EMP-15621,David,Twycross,Female,Germany,Munich,2015-08-15,Department of Mysteries,Unspeakable,Mysteries and Advanced Research,Satisfactory,No,76941,1975-08-28,,84635
EMP-15622,Shelia,Thruston,Female,UK,London,2024-02-14,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Satisfactory,No,37845,2001-01-25,,38601
EMP-15623,Crystal,Fenwick,Male,UK,London,2015-09-24,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,35544,1991-12-28,,35544
EMP-15624,Travis,Gaunt,Female,France,Marseille,2020-09-28,Auror Office,Investigator,Advanced Magic Studies,Good,No,51742,1984-10-23,,55363
EMP-15625,Ryan,Slughorn,Female,Germany,Berlin,2021-09-23,Wand Permits Office,Permit Inspector,Wizarding Law Basics,Good,No,38345,1999-01-15,,39111
